name,party,state,url
Michele Lawrence,Democratic,Pennsylvania,https://ballotpedia.org/Michele_Lawrence
Mike Marsicano,Democratic,Pennsylvania,https://ballotpedia.org/Mike_Marsicano
Molly Sheehan,Democratic,Pennsylvania,https://ballotpedia.org/Molly_Sheehan
Nathan Kleinman,Democratic,Pennsylvania,https://ballotpedia.org/Nathan_Kleinman
Nina Ahmad,Democratic,Pennsylvania,https://ballotpedia.org/Nina_Ahmad
Paul Perry,Democratic,Pennsylvania,https://ballotpedia.org/Paul_Perry
Rachel Reddick,Democratic,Pennsylvania,https://ballotpedia.org/Rachel_Reddick
Ray Linsenmayer,Democratic,Pennsylvania,https://ballotpedia.org/Ray_Linsenmayer
Richard Lazer,Democratic,Pennsylvania,https://ballotpedia.org/Richard_Lazer
Rick Daugherty,Democratic,Pennsylvania,https://ballotpedia.org/Rick_Daugherty
Robert Brady,Democratic,Pennsylvania,https://ballotpedia.org/Robert_Brady
Robert Multari,Democratic,Pennsylvania,https://ballotpedia.org/Robert_Multari
Robert Solomon (Pennsylvania),Democratic,Pennsylvania,https://ballotpedia.org/Robert_Solomon_(Pennsylvania)
Roger Ruggles,Democratic,Pennsylvania,https://ballotpedia.org/Roger_Ruggles
Ronald DiNicola,Democratic,Pennsylvania,https://ballotpedia.org/Ronald_DiNicola
Scot John Tomaszewski,Democratic,Pennsylvania,https://ballotpedia.org/Scot_John_Tomaszewski
Scott Wallace (Pennsylvania),Democratic,Pennsylvania,https://ballotpedia.org/Scott_Wallace_(Pennsylvania)
Shavonnia Corbin-Johnson,Democratic,Pennsylvania,https://ballotpedia.org/Shavonnia_Corbin-Johnson
Shelly Chauncey,Democratic,Pennsylvania,https://ballotpedia.org/Shelly_Chauncey
Shira Goodman,Democratic,Pennsylvania,https://ballotpedia.org/Shira_Goodman
Steve Bacher,Democratic,Pennsylvania,https://ballotpedia.org/Steve_Bacher
Susan Boser,Democratic,Pennsylvania,https://ballotpedia.org/Susan_Boser
Susan Wild,Democratic,Pennsylvania,https://ballotpedia.org/Susan_Wild
Thaddeus Kirkland,Democratic,Pennsylvania,https://ballotpedia.org/Thaddeus_Kirkland
Theresa Wright,Democratic,Pennsylvania,https://ballotpedia.org/Theresa_Wright
Tom Prigg,Democratic,Pennsylvania,https://ballotpedia.org/Tom_Prigg
Wade Jodun,Democratic,Pennsylvania,https://ballotpedia.org/Wade_Jodun
Willie Singletary,Democratic,Pennsylvania,https://ballotpedia.org/Willie_Singletary
Andrew Lewis (Pennsylvania),Republican,Pennsylvania,https://ballotpedia.org/Andrew_Lewis_(Pennsylvania)
Andrew Shecktor,Republican,Pennsylvania,https://ballotpedia.org/Andrew_Shecktor
Art Halvorson,Republican,Pennsylvania,https://ballotpedia.org/Art_Halvorson
Benjamin Hornberger,Republican,Pennsylvania,https://ballotpedia.org/Benjamin_Hornberger
Bernard Washabaugh II,Republican,Pennsylvania,https://ballotpedia.org/Bernard_Washabaugh_II
Bill Neff,Republican,Pennsylvania,https://ballotpedia.org/Bill_Neff
Brian Fitzpatrick,Republican,Pennsylvania,https://ballotpedia.org/Brian_Fitzpatrick
Bryan Leib,Republican,Pennsylvania,https://ballotpedia.org/Bryan_Leib
Chester Beiler,Republican,Pennsylvania,https://ballotpedia.org/Chester_Beiler
Clare Putnam Pozos,Republican,Pennsylvania,https://ballotpedia.org/Clare_Putnam_Pozos
Dan David,Republican,Pennsylvania,https://ballotpedia.org/Dan_David
Dan Meuser,Republican,Pennsylvania,https://ballotpedia.org/Dan_Meuser
Dave Reed,Republican,Pennsylvania,https://ballotpedia.org/Dave_Reed
David Torres,Republican,Pennsylvania,https://ballotpedia.org/David_Torres
Dean Browning,Republican,Pennsylvania,https://ballotpedia.org/Dean_Browning
Dean Malik,Republican,Pennsylvania,https://ballotpedia.org/Dean_Malik
Doug Mastriano,Republican,Pennsylvania,https://ballotpedia.org/Doug_Mastriano
Doug McLinko,Republican,Pennsylvania,https://ballotpedia.org/Doug_McLinko
George Halcovage,Republican,Pennsylvania,https://ballotpedia.org/George_Halcovage
Glenn Thompson (Pennsylvania),Republican,Pennsylvania,https://ballotpedia.org/Glenn_Thompson_(Pennsylvania)
Greg McCauley,Republican,Pennsylvania,https://ballotpedia.org/Greg_McCauley
Guy Reschenthaler,Republican,Pennsylvania,https://ballotpedia.org/Guy_Reschenthaler
Jeremy Gonzales Ibrahim,Republican,Pennsylvania,https://ballotpedia.org/Jeremy_Gonzales_Ibrahim
Joe Billie,Republican,Pennsylvania,https://ballotpedia.org/Joe_Billie
Joe Peters,Republican,Pennsylvania,https://ballotpedia.org/Joe_Peters
John Chrin,Republican,Pennsylvania,https://ballotpedia.org/John_Chrin
John Eichelberger,Republican,Pennsylvania,https://ballotpedia.org/John_Eichelberger
John Joyce (Pennsylvania),Republican,Pennsylvania,https://ballotpedia.org/John_Joyce_(Pennsylvania)
Justin Simmons,Republican,Pennsylvania,https://ballotpedia.org/Justin_Simmons
Keith Rothfus,Republican,Pennsylvania,https://ballotpedia.org/Keith_Rothfus
Kevin Oakes,Republican,Pennsylvania,https://ballotpedia.org/Kevin_Oakes
Kris Hart,Republican,Pennsylvania,https://ballotpedia.org/Kris_Hart
Lloyd Smucker,Republican,Pennsylvania,https://ballotpedia.org/Lloyd_Smucker
Marty Nothstein,Republican,Pennsylvania,https://ballotpedia.org/Marty_Nothstein
Mike Kelly (Pennsylvania),Republican,Pennsylvania,https://ballotpedia.org/Mike_Kelly_(Pennsylvania)
Mike Pries,Republican,Pennsylvania,https://ballotpedia.org/Mike_Pries
Paul Addis (Pennsylvania),Republican,Pennsylvania,https://ballotpedia.org/Paul_Addis_(Pennsylvania)
Paul Masters,Republican,Pennsylvania,https://ballotpedia.org/Paul_Masters
Pearl Kim,Republican,Pennsylvania,https://ballotpedia.org/Pearl_Kim
Richard Booker,Republican,Pennsylvania,https://ballotpedia.org/Richard_Booker
Rick Saccone,Republican,Pennsylvania,https://ballotpedia.org/Rick_Saccone
Robert Kuniegel,Republican,Pennsylvania,https://ballotpedia.org/Robert_Kuniegel
Ryan Costello,Republican,Pennsylvania,https://ballotpedia.org/Ryan_Costello
Scott Perry,Republican,Pennsylvania,https://ballotpedia.org/Scott_Perry
Scott Uehlinger,Republican,Pennsylvania,https://ballotpedia.org/Scott_Uehlinger
Sean Donahue,Republican,Pennsylvania,https://ballotpedia.org/Sean_Donahue
Stephen Bloom (Pennsylvania),Republican,Pennsylvania,https://ballotpedia.org/Stephen_Bloom_(Pennsylvania)
Tom Marino,Republican,Pennsylvania,https://ballotpedia.org/Tom_Marino
Travis Schooley,Republican,Pennsylvania,https://ballotpedia.org/Travis_Schooley
Valerie Mihalek,Republican,Pennsylvania,https://ballotpedia.org/Valerie_Mihalek
Walter Smerconish,Republican,Pennsylvania,https://ballotpedia.org/Walter_Smerconish
Christopher Young,Democratic,Rhode Island,https://ballotpedia.org/Christopher_Young
David Cicilline,Democratic,Rhode Island,https://ballotpedia.org/David_Cicilline
Jim Langevin,Democratic,Rhode Island,https://ballotpedia.org/Jim_Langevin
Frederick Wysocki,Republican,Rhode Island,https://ballotpedia.org/Frederick_Wysocki
Patrick Donovan (Rhode Island),Republican,Rhode Island,https://ballotpedia.org/Patrick_Donovan_(Rhode_Island)
Salvatore Caiozzo,Republican,Rhode Island,https://ballotpedia.org/Salvatore_Caiozzo
Annabelle Robertson,Democratic,South Carolina,https://ballotpedia.org/Annabelle_Robertson
Archie Parnell,Democratic,South Carolina,https://ballotpedia.org/Archie_Parnell
Bill Hopkins,Democratic,South Carolina,https://ballotpedia.org/Bill_Hopkins
Brandon Brown (South Carolina),Democratic,South Carolina,https://ballotpedia.org/Brandon_Brown_(South_Carolina)
Bruce Fischer,Democratic,South Carolina,https://ballotpedia.org/Bruce_Fischer
Chris Chastain,Democratic,South Carolina,https://ballotpedia.org/Chris_Chastain
Doris Lee Turner,Democratic,South Carolina,https://ballotpedia.org/Doris_Lee_Turner
Eric Graben,Democratic,South Carolina,https://ballotpedia.org/Eric_Graben
Hosea Cleveland,Democratic,South Carolina,https://ballotpedia.org/Hosea_Cleveland
J.T. Davis,Democratic,South Carolina,https://ballotpedia.org/J.T._Davis
James Clyburn,Democratic,South Carolina,https://ballotpedia.org/James_Clyburn
Joe Cunningham,Democratic,South Carolina,https://ballotpedia.org/Joe_Cunningham
Mal Hyman,Democratic,South Carolina,https://ballotpedia.org/Mal_Hyman
Mark Ali (South Carolina),Democratic,South Carolina,https://ballotpedia.org/Mark_Ali_(South_Carolina)
Mary Geren,Democratic,South Carolina,https://ballotpedia.org/Mary_Geren
Phil Black (South Carolina),Democratic,South Carolina,https://ballotpedia.org/Phil_Black_(South_Carolina)
Robert Williams (South Carolina Representative),Democratic,South Carolina,https://ballotpedia.org/Robert_Williams_(South_Carolina_Representative)
Sean Carrigan,Democratic,South Carolina,https://ballotpedia.org/Sean_Carrigan
Sidney Moore,Democratic,South Carolina,https://ballotpedia.org/Sidney_Moore
Steve Lough,Democratic,South Carolina,https://ballotpedia.org/Steve_Lough
Toby Smith,Democratic,South Carolina,https://ballotpedia.org/Toby_Smith
Will Morin III,Democratic,South Carolina,https://ballotpedia.org/Will_Morin_III
Barry Bell,Republican,South Carolina,https://ballotpedia.org/Barry_Bell
Claude Schmid,Republican,South Carolina,https://ballotpedia.org/Claude_Schmid
Dan Albert,Republican,South Carolina,https://ballotpedia.org/Dan_Albert
Dan Hamilton,Republican,South Carolina,https://ballotpedia.org/Dan_Hamilton
Dimitri Cherny,Republican,South Carolina,https://ballotpedia.org/Dimitri_Cherny
Gerhard Gressmann,Republican,South Carolina,https://ballotpedia.org/Gerhard_Gressmann
J. Alan Ruff,Republican,South Carolina,https://ballotpedia.org/J._Alan_Ruff
James Epley,Republican,South Carolina,https://ballotpedia.org/James_Epley
Jeff Duncan (South Carolina),Republican,South Carolina,https://ballotpedia.org/Jeff_Duncan_(South_Carolina)
Joe Wilson (South Carolina),Republican,South Carolina,https://ballotpedia.org/Joe_Wilson_(South_Carolina)
John Marshall Mosser,Republican,South Carolina,https://ballotpedia.org/John_Marshall_Mosser
John Ward (South Carolina),Republican,South Carolina,https://ballotpedia.org/John_Ward_(South_Carolina)
Johnny Ray,Republican,South Carolina,https://ballotpedia.org/Johnny_Ray
Jon James,Republican,South Carolina,https://ballotpedia.org/Jon_James
Jordan Brown,Republican,South Carolina,https://ballotpedia.org/Jordan_Brown
Josh Kimbrell,Republican,South Carolina,https://ballotpedia.org/Josh_Kimbrell
Justin David Sanders,Republican,South Carolina,https://ballotpedia.org/Justin_David_Sanders
Katie Arrington,Republican,South Carolina,https://ballotpedia.org/Katie_Arrington
Larry Guy Hammond,Republican,South Carolina,https://ballotpedia.org/Larry_Guy_Hammond
Lee Bright,Republican,South Carolina,https://ballotpedia.org/Lee_Bright
Mark Burns (South Carolina),Republican,South Carolina,https://ballotpedia.org/Mark_Burns_(South_Carolina)
Mark Sanford (South Carolina),Republican,South Carolina,https://ballotpedia.org/Mark_Sanford_(South_Carolina)
Shannon Pierce,Republican,South Carolina,https://ballotpedia.org/Shannon_Pierce
Stephen Brown (South Carolina),Republican,South Carolina,https://ballotpedia.org/Stephen_Brown_(South_Carolina)
Ted Fienning,Republican,South Carolina,https://ballotpedia.org/Ted_Fienning
Tom Perez (South Carolina),Republican,South Carolina,https://ballotpedia.org/Tom_Perez_(South_Carolina)
Tom Rice (South Carolina),Republican,South Carolina,https://ballotpedia.org/Tom_Rice_(South_Carolina)
William Timmons,Republican,South Carolina,https://ballotpedia.org/William_Timmons
Chris Martian,Democratic,South Dakota,https://ballotpedia.org/Chris_Martian
Timothy Bjorkman,Democratic,South Dakota,https://ballotpedia.org/Timothy_Bjorkman
Dusty Johnson,Republican,South Dakota,https://ballotpedia.org/Dusty_Johnson
Eric Terrell,Republican,South Dakota,https://ballotpedia.org/Eric_Terrell
Matt Johnson (South Dakota),Republican,South Dakota,https://ballotpedia.org/Matt_Johnson_(South_Dakota)
Neal Tapio,Republican,South Dakota,https://ballotpedia.org/Neal_Tapio
Shantel Krebs,Republican,South Dakota,https://ballotpedia.org/Shantel_Krebs
Christopher Finley,Democratic,Tennessee,https://ballotpedia.org/Christopher_Finley
Christopher Hale,Democratic,Tennessee,https://ballotpedia.org/Christopher_Hale
Danielle Mitchell,Democratic,Tennessee,https://ballotpedia.org/Danielle_Mitchell
Dawn Barlow,Democratic,Tennessee,https://ballotpedia.org/Dawn_Barlow
Erika Stotts Pearson,Democratic,Tennessee,https://ballotpedia.org/Erika_Stotts_Pearson
Harold Shevlin,Democratic,Tennessee,https://ballotpedia.org/Harold_Shevlin
Isaac Richmond,Democratic,Tennessee,https://ballotpedia.org/Isaac_Richmond
Jim Cooper (Tennessee),Democratic,Tennessee,https://ballotpedia.org/Jim_Cooper_(Tennessee)
John Boatner Jr.,Democratic,Tennessee,https://ballotpedia.org/John_Boatner_Jr.
Joseph Schenkenfelder,Democratic,Tennessee,https://ballotpedia.org/Joseph_Schenkenfelder
Joshua Williams,Democratic,Tennessee,https://ballotpedia.org/Joshua_Williams
Justin Kanew,Democratic,Tennessee,https://ballotpedia.org/Justin_Kanew
Kasandra Smith,Democratic,Tennessee,https://ballotpedia.org/Kasandra_Smith
M. Latroy Alexandria-Williams,Democratic,Tennessee,https://ballotpedia.org/M._Latroy_Alexandria-Williams
Mariah Phillips,Democratic,Tennessee,https://ballotpedia.org/Mariah_Phillips
Marty Olsen,Democratic,Tennessee,https://ballotpedia.org/Marty_Olsen
Matt Reel,Democratic,Tennessee,https://ballotpedia.org/Matt_Reel
Merrilee Wineinger,Democratic,Tennessee,https://ballotpedia.org/Merrilee_Wineinger
Peter Heffernan,Democratic,Tennessee,https://ballotpedia.org/Peter_Heffernan
Renee Hoyos,Democratic,Tennessee,https://ballotpedia.org/Renee_Hoyos
Stephen Brandon,Democratic,Tennessee,https://ballotpedia.org/Stephen_Brandon
Steve Cohen,Democratic,Tennessee,https://ballotpedia.org/Steve_Cohen
Steven Reynolds (Tennessee),Democratic,Tennessee,https://ballotpedia.org/Steven_Reynolds_(Tennessee)
Ashley Nickloes,Republican,Tennessee,https://ballotpedia.org/Ashley_Nickloes
Brad Fullington,Republican,Tennessee,https://ballotpedia.org/Brad_Fullington
C. David Stansberry,Republican,Tennessee,https://ballotpedia.org/C._David_Stansberry
Charles Fleischmann,Republican,Tennessee,https://ballotpedia.org/Charles_Fleischmann
Charlotte Bergmann,Republican,Tennessee,https://ballotpedia.org/Charlotte_Bergmann
Chaz Allison,Republican,Tennessee,https://ballotpedia.org/Chaz_Allison
Christopher Monday,Republican,Tennessee,https://ballotpedia.org/Christopher_Monday
Colleen Owens (Tennessee),Republican,Tennessee,https://ballotpedia.org/Colleen_Owens_(Tennessee)
David Kustoff,Republican,Tennessee,https://ballotpedia.org/David_Kustoff
George Flinn Jr.,Republican,Tennessee,https://ballotpedia.org/George_Flinn_Jr.
Glen Dean,Republican,Tennessee,https://ballotpedia.org/Glen_Dean
Hank Hamblin,Republican,Tennessee,https://ballotpedia.org/Hank_Hamblin
Jack Maddux,Republican,Tennessee,https://ballotpedia.org/Jack_Maddux
James Brooks (Tennessee),Republican,Tennessee,https://ballotpedia.org/James_Brooks_(Tennessee)
Jason Emert,Republican,Tennessee,https://ballotpedia.org/Jason_Emert
Jeremy Massengale,Republican,Tennessee,https://ballotpedia.org/Jeremy_Massengale
Jimmy Matlock,Republican,Tennessee,https://ballotpedia.org/Jimmy_Matlock
Jody Ball,Republican,Tennessee,https://ballotpedia.org/Jody_Ball
John Rose (Tennessee),Republican,Tennessee,https://ballotpedia.org/John_Rose_(Tennessee)
Judd Matheny,Republican,Tennessee,https://ballotpedia.org/Judd_Matheny
Ken Gross,Republican,Tennessee,https://ballotpedia.org/Ken_Gross
"LaVern ""U-Turn LaVern"" Vivio",Republican,Tennessee,https://ballotpedia.org/LaVern_%22U-Turn_LaVern%22_Vivio
Lee Thomas Miller,Republican,Tennessee,https://ballotpedia.org/Lee_Thomas_Miller
Mark Green (Tennessee),Republican,Tennessee,https://ballotpedia.org/Mark_Green_(Tennessee)
Mickie Lou Banyas,Republican,Tennessee,https://ballotpedia.org/Mickie_Lou_Banyas
Phil Roe,Republican,Tennessee,https://ballotpedia.org/Phil_Roe
Robert Ewing Corlew,Republican,Tennessee,https://ballotpedia.org/Robert_Ewing_Corlew
Scott DesJarlais,Republican,Tennessee,https://ballotpedia.org/Scott_DesJarlais
Tim Burchett,Republican,Tennessee,https://ballotpedia.org/Tim_Burchett
Todd McKinley,Republican,Tennessee,https://ballotpedia.org/Todd_McKinley
Vito Sagliano,Republican,Tennessee,https://ballotpedia.org/Vito_Sagliano
William Spurlock Sr.,Republican,Tennessee,https://ballotpedia.org/William_Spurlock_Sr.
Adam Bell,Democratic,Texas,https://ballotpedia.org/Adam_Bell
Adrienne Bell,Democratic,Texas,https://ballotpedia.org/Adrienne_Bell
Al Green,Democratic,Texas,https://ballotpedia.org/Al_Green
Al Woolum,Democratic,Texas,https://ballotpedia.org/Al_Woolum
Alex Triantaphyllis,Democratic,Texas,https://ballotpedia.org/Alex_Triantaphyllis
Ali Khorasani,Democratic,Texas,https://ballotpedia.org/Ali_Khorasani
Andre Joseph,Democratic,Texas,https://ballotpedia.org/Andre_Joseph
Angela Villescaz,Democratic,Texas,https://ballotpedia.org/Angela_Villescaz
Armando Walle,Democratic,Texas,https://ballotpedia.org/Armando_Walle
Augustine Reyes,Democratic,Texas,https://ballotpedia.org/Augustine_Reyes
Awbrey Hughlett,Democratic,Texas,https://ballotpedia.org/Awbrey_Hughlett
Barbara Mallory Caraway,Democratic,Texas,https://ballotpedia.org/Barbara_Mallory_Caraway
Ben Garves,Democratic,Texas,https://ballotpedia.org/Ben_Garves
Ben Mendoza,Democratic,Texas,https://ballotpedia.org/Ben_Mendoza
Brent Beal,Democratic,Texas,https://ballotpedia.org/Brent_Beal
Brett Shipp,Democratic,Texas,https://ballotpedia.org/Brett_Shipp
Carlos Quintanilla,Democratic,Texas,https://ballotpedia.org/Carlos_Quintanilla
Catherine Krantz,Democratic,Texas,https://ballotpedia.org/Catherine_Krantz
Chetan Panda,Democratic,Texas,https://ballotpedia.org/Chetan_Panda
Chris Perri,Democratic,Texas,https://ballotpedia.org/Chris_Perri
Christian Hernandez,Democratic,Texas,https://ballotpedia.org/Christian_Hernandez
Christine Mann,Democratic,Texas,https://ballotpedia.org/Christine_Mann
Colin Allred,Democratic,Texas,https://ballotpedia.org/Colin_Allred
Dale Mantey,Democratic,Texas,https://ballotpedia.org/Dale_Mantey
Dan Epstein,Democratic,Texas,https://ballotpedia.org/Dan_Epstein
Dan Wood,Democratic,Texas,https://ballotpedia.org/Dan_Wood
Danielle Pellett,Democratic,Texas,https://ballotpedia.org/Danielle_Pellett
Darrell Rodriguez (Texas),Democratic,Texas,https://ballotpedia.org/Darrell_Rodriguez_(Texas)
David Henry (Texas),Democratic,Texas,https://ballotpedia.org/David_Henry_(Texas)
Dayna Steele,Democratic,Texas,https://ballotpedia.org/Dayna_Steele
Debra Kerner,Democratic,Texas,https://ballotpedia.org/Debra_Kerner
Derrick Crowe,Democratic,Texas,https://ballotpedia.org/Derrick_Crowe
Dominique Garcia,Democratic,Texas,https://ballotpedia.org/Dominique_Garcia
Dori Fenenbock,Democratic,Texas,https://ballotpedia.org/Dori_Fenenbock
Ed Meier,Democratic,Texas,https://ballotpedia.org/Ed_Meier
Eddie Bernice Johnson,Democratic,Texas,https://ballotpedia.org/Eddie_Bernice_Johnson
Elliott McFadden,Democratic,Texas,https://ballotpedia.org/Elliott_McFadden
Enrique Garcia,Democratic,Texas,https://ballotpedia.org/Enrique_Garcia
Eric Holguin,Democratic,Texas,https://ballotpedia.org/Eric_Holguin
Eric Pfalzgraf,Democratic,Texas,https://ballotpedia.org/Eric_Pfalzgraf
Eric Williams (Texas congressional candidate),Democratic,Texas,https://ballotpedia.org/Eric_Williams_(Texas_congressional_candidate)
Filemon Vela (Texas U.S. representative),Democratic,Texas,https://ballotpedia.org/Filemon_Vela_(Texas_U.S._representative)
George Rodriguez (congressional candidate),Democratic,Texas,https://ballotpedia.org/George_Rodriguez_(congressional_candidate)
Gina Ortiz Jones,Democratic,Texas,https://ballotpedia.org/Gina_Ortiz_Jones
Greg Sagan,Democratic,Texas,https://ballotpedia.org/Greg_Sagan
H. P. Parvizian,Democratic,Texas,https://ballotpedia.org/H._P._Parvizian
Hector Morales,Democratic,Texas,https://ballotpedia.org/Hector_Morales
Henry Cuellar,Democratic,Texas,https://ballotpedia.org/Henry_Cuellar
Ira Bershad,Democratic,Texas,https://ballotpedia.org/Ira_Bershad
Ivan Sanchez,Democratic,Texas,https://ballotpedia.org/Ivan_Sanchez
James Cargas,Democratic,Texas,https://ballotpedia.org/James_Cargas
James Graf (Texas),Democratic,Texas,https://ballotpedia.org/James_Graf_(Texas)
Jan McDowell,Democratic,Texas,https://ballotpedia.org/Jan_McDowell
Jana Lynne Sanchez,Democratic,Texas,https://ballotpedia.org/Jana_Lynne_Sanchez
Jason Westin,Democratic,Texas,https://ballotpedia.org/Jason_Westin
Jay Hulings,Democratic,Texas,https://ballotpedia.org/Jay_Hulings
Jennie Lou Leeder,Democratic,Texas,https://ballotpedia.org/Jennie_Lou_Leeder
Jerome Tilghman,Democratic,Texas,https://ballotpedia.org/Jerome_Tilghman
Jimmy Darnell Jones,Democratic,Texas,https://ballotpedia.org/Jimmy_Darnell_Jones
Joaquin Castro,Democratic,Texas,https://ballotpedia.org/Joaquin_Castro
John Biggan,Democratic,Texas,https://ballotpedia.org/John_Biggan
John Carrillo,Democratic,Texas,https://ballotpedia.org/John_Carrillo
John Duncan (Texas),Democratic,Texas,https://ballotpedia.org/John_Duncan_(Texas)
John Wannamaker,Democratic,Texas,https://ballotpedia.org/John_Wannamaker
Jon Powell,Democratic,Texas,https://ballotpedia.org/Jon_Powell
Joseph Kopser,Democratic,Texas,https://ballotpedia.org/Joseph_Kopser
Josh Imhoff,Democratic,Texas,https://ballotpedia.org/Josh_Imhoff
Joshua Butler (Texas),Democratic,Texas,https://ballotpedia.org/Joshua_Butler_(Texas)
Judy Canales,Democratic,Texas,https://ballotpedia.org/Judy_Canales
Julie Oliver,Democratic,Texas,https://ballotpedia.org/Julie_Oliver
Justin Snider,Democratic,Texas,https://ballotpedia.org/Justin_Snider
Kathi Thomas,Democratic,Texas,https://ballotpedia.org/Kathi_Thomas
Kent Lester,Democratic,Texas,https://ballotpedia.org/Kent_Lester
Kevin Nelson (Texas),Democratic,Texas,https://ballotpedia.org/Kevin_Nelson_(Texas)
Lander Bethel,Democratic,Texas,https://ballotpedia.org/Lander_Bethel
Larry Tylka,Democratic,Texas,https://ballotpedia.org/Larry_Tylka
Laura Moser,Democratic,Texas,https://ballotpedia.org/Laura_Moser
Letitia Plummer,Democratic,Texas,https://ballotpedia.org/Letitia_Plummer
Levii Shocklee,Democratic,Texas,https://ballotpedia.org/Levii_Shocklee
Levy Barnes Jr.,Democratic,Texas,https://ballotpedia.org/Levy_Barnes_Jr.
Lillian Salerno,Democratic,Texas,https://ballotpedia.org/Lillian_Salerno
Linsey Fagan,Democratic,Texas,https://ballotpedia.org/Linsey_Fagan
Lizzie Pannill Fletcher,Democratic,Texas,https://ballotpedia.org/Lizzie_Pannill_Fletcher
Lloyd Doggett,Democratic,Texas,https://ballotpedia.org/Lloyd_Doggett
Lorie Burch,Democratic,Texas,https://ballotpedia.org/Lorie_Burch
M.J. Hegar,Democratic,Texas,https://ballotpedia.org/M.J._Hegar
Madeline Eden,Democratic,Texas,https://ballotpedia.org/Madeline_Eden
Marc Veasey,Democratic,Texas,https://ballotpedia.org/Marc_Veasey
Margarita Ruiz Johnson,Democratic,Texas,https://ballotpedia.org/Margarita_Ruiz_Johnson
Mark Gibson (Texas),Democratic,Texas,https://ballotpedia.org/Mark_Gibson_(Texas)
Mary Wilson (Texas),Democratic,Texas,https://ballotpedia.org/Mary_Wilson_(Texas)
Mason Casas,Democratic,Texas,https://ballotpedia.org/Mason_Casas
Matt Harris,Democratic,Texas,https://ballotpedia.org/Matt_Harris
Medrick Yhap,Democratic,Texas,https://ballotpedia.org/Medrick_Yhap
Miguel Levario,Democratic,Texas,https://ballotpedia.org/Miguel_Levario
Mike Clark (Texas),Democratic,Texas,https://ballotpedia.org/Mike_Clark_(Texas)
Mike Siegel,Democratic,Texas,https://ballotpedia.org/Mike_Siegel
Nicole LeClaire,Democratic,Texas,https://ballotpedia.org/Nicole_LeClaire
Nikolus Gianukos,Democratic,Texas,https://ballotpedia.org/Nikolus_Gianukos
Norma Chavez,Democratic,Texas,https://ballotpedia.org/Norma_Chavez
Pat Bryan,Democratic,Texas,https://ballotpedia.org/Pat_Bryan
Pedro Valencia,Democratic,Texas,https://ballotpedia.org/Pedro_Valencia
Raul (Roy) Barrera,Democratic,Texas,https://ballotpedia.org/Raul_(Roy)_Barrera
Rene Pena,Democratic,Texas,https://ballotpedia.org/Rene_Pena
Richard Johnson (2018 Texas congressional candidate),Democratic,Texas,https://ballotpedia.org/Richard_Johnson_(2018_Texas_congressional_candidate)
Richie DeGrow,Democratic,Texas,https://ballotpedia.org/Richie_DeGrow
Rick Kennedy,Democratic,Texas,https://ballotpedia.org/Rick_Kennedy
Rick Treviño,Democratic,Texas,https://ballotpedia.org/Rick_Trevi%C3%B1o
Rixi Melton,Democratic,Texas,https://ballotpedia.org/Rixi_Melton
Roel Garcia,Democratic,Texas,https://ballotpedia.org/Roel_Garcia
Ron Marshall (Texas),Democratic,Texas,https://ballotpedia.org/Ron_Marshall_(Texas)
Ronnie McDonald,Democratic,Texas,https://ballotpedia.org/Ronnie_McDonald
Ruby Faye Woolridge,Democratic,Texas,https://ballotpedia.org/Ruby_Faye_Woolridge
Sam Johnson (Texas congressional candidate),Democratic,Texas,https://ballotpedia.org/Sam_Johnson_(Texas_congressional_candidate)
Scott Sturm,Democratic,Texas,https://ballotpedia.org/Scott_Sturm
Sheila Jackson Lee,Democratic,Texas,https://ballotpedia.org/Sheila_Jackson_Lee
Shirley McKellar,Democratic,Texas,https://ballotpedia.org/Shirley_McKellar
Silky Malik,Democratic,Texas,https://ballotpedia.org/Silky_Malik
Sri Preston Kulkarni,Democratic,Texas,https://ballotpedia.org/Sri_Preston_Kulkarni
Steve Brown (Texas),Democratic,Texas,https://ballotpedia.org/Steve_Brown_(Texas)
Steve Love,Democratic,Texas,https://ballotpedia.org/Steve_Love
Steven David (Texas),Democratic,Texas,https://ballotpedia.org/Steven_David_(Texas)
Sylvia Garcia,Democratic,Texas,https://ballotpedia.org/Sylvia_Garcia
Tahir Javed,Democratic,Texas,https://ballotpedia.org/Tahir_Javed
Tami Walker,Democratic,Texas,https://ballotpedia.org/Tami_Walker
Tanner Do,Democratic,Texas,https://ballotpedia.org/Tanner_Do
Tawana Cadien,Democratic,Texas,https://ballotpedia.org/Tawana_Cadien
Todd Allen,Democratic,Texas,https://ballotpedia.org/Todd_Allen
Todd Carlton,Democratic,Texas,https://ballotpedia.org/Todd_Carlton
Todd Litton,Democratic,Texas,https://ballotpedia.org/Todd_Litton
Todd Maternowski,Democratic,Texas,https://ballotpedia.org/Todd_Maternowski
Vanessa Adia,Democratic,Texas,https://ballotpedia.org/Vanessa_Adia
Vanessa Edwards Foster,Democratic,Texas,https://ballotpedia.org/Vanessa_Edwards_Foster
Veronica Escobar,Democratic,Texas,https://ballotpedia.org/Veronica_Escobar
Vicente González,Democratic,Texas,https://ballotpedia.org/Vicente_Gonz%C3%A1lez
West Hansen,Democratic,Texas,https://ballotpedia.org/West_Hansen
Will Fisher,Democratic,Texas,https://ballotpedia.org/Will_Fisher
Adrian Mizher,Republican,Texas,https://ballotpedia.org/Adrian_Mizher
